condition,question_id,seed,rollout_i,rollout_j,d1,dT
div_k4,gaia-100,2,0,2,0.545455,0.333333
div_k4,gaia-100,2,0,3,0.545455,0.500000
div_k4,gaia-100,2,1,2,0.692308,0.444444
div_k4,gaia-100,2,1,3,0.583333,0.000000
div_k4,gaia-100,2,2,3,0.666667,0.444444
div_k4,gaia-101,2,0,1,0.357143,0.250000
div_k4,gaia-101,2,0,2,0.500000,0.153846
div_k4,gaia-101,2,0,3,0.416667,0.214286
div_k4,gaia-101,2,1,2,0.428571,0.250000
div_k4,gaia-101,2,1,3,0.333333,0.307692
div_k4,gaia-101,2,2,3,0.500000,0.214286
div_k4,gaia-102,2,0,2,0.692308,0.923077
div_k4,gaia-102,2,0,3,0.666667,0.500000
div_k4,gaia-102,2,2,3,0.833333,1.000000
div_k4,gaia-110,2,0,1,0.750000,0.666667
div_k4,gaia-110,2,0,2,0.454545,0.000000
div_k4,gaia-110,2,1,2,0.666667,0.666667
div_k4,gaia-111,2,0,1,0.866667,1.000000
div_k4,gaia-111,2,0,2,1.000000,1.000000
div_k4,gaia-111,2,0,3,0.933333,1.000000
div_k4,gaia-111,2,1,2,1.000000,0.727273
div_k4,gaia-111,2,1,3,0.937500,0.750000
div_k4,gaia-111,2,2,3,1.000000,0.750000
div_k4,gaia-112,2,0,1,0.857143,0.818182
div_k4,gaia-117,2,0,1,0.800000,0.666667
div_k4,gaia-117,2,0,2,0.625000,0.769231
div_k4,gaia-117,2,0,3,0.800000,0.833333
div_k4,gaia-117,2,1,2,0.625000,0.769231
div_k4,gaia-117,2,1,3,0.800000,0.833333
div_k4,gaia-117,2,2,3,0.777778,0.250000
div_k4,gaia-118,2,0,1,0.444444,0.000000
div_k4,gaia-118,2,0,2,0.500000,0.250000
div_k4,gaia-118,2,0,3,0.333333,0.250000
div_k4,gaia-118,2,1,2,0.555556,0.250000
div_k4,gaia-118,2,1,3,0.375000,0.250000
div_k4,gaia-118,2,2,3,0.600000,0.400000
div_k4,gaia-12,2,0,1,0.466667,0.357143
div_k4,gaia-12,2,0,2,0.357143,0.166667
div_k4,gaia-12,2,0,3,0.400000,0.384615
div_k4,gaia-12,2,1,2,0.428571,0.250000
div_k4,gaia-12,2,1,3,0.466667,0.333333
div_k4,gaia-12,2,2,3,0.357143,0.272727
div_k4,gaia-120,2,0,1,0.615385,0.428571
div_k4,gaia-120,2,0,2,0.571429,0.500000
div_k4,gaia-120,2,0,3,0.583333,0.166667
div_k4,gaia-120,2,1,2,0.666667,0.555556
div_k4,gaia-120,2,1,3,0.583333,0.285714
div_k4,gaia-120,2,2,3,0.642857,0.375000
div_k4,gaia-121,2,0,1,0.714286,0.625000
div_k4,gaia-123,2,0,1,1.000000,0.923077
div_k4,gaia-123,2,0,2,0.941176,0.923077
div_k4,gaia-123,2,0,3,0.875000,0.857143
div_k4,gaia-123,2,1,2,1.000000,0.600000
div_k4,gaia-123,2,1,3,1.000000,0.769231
div_k4,gaia-123,2,2,3,0.941176,0.769231
div_k4,gaia-124,2,0,1,1.000000,0.900000
div_k4,gaia-124,2,0,2,0.900000,0.714286
div_k4,gaia-124,2,0,3,1.000000,1.000000
div_k4,gaia-124,2,1,2,0.800000,0.666667
div_k4,gaia-124,2,1,3,0.625000,0.250000
div_k4,gaia-124,2,2,3,1.000000,0.800000
div_k4,gaia-125,2,0,1,0.857143,1.000000
div_k4,gaia-125,2,0,2,0.769231,0.937500
div_k4,gaia-125,2,0,3,0.750000,0.733333
div_k4,gaia-125,2,1,2,0.800000,0.800000
div_k4,gaia-125,2,1,3,0.785714,1.000000
div_k4,gaia-125,2,2,3,0.785714,0.947368
div_k4,gaia-127,2,0,1,0.846154,0.500000
div_k4,gaia-127,2,0,2,0.750000,0.727273
div_k4,gaia-127,2,0,3,0.750000,0.444444
div_k4,gaia-127,2,1,2,0.833333,0.333333
div_k4,gaia-127,2,1,3,0.833333,0.333333
div_k4,gaia-127,2,2,3,0.833333,0.444444
div_k4,gaia-128,2,0,1,0.526316,0.684211
div_k4,gaia-128,2,0,2,0.500000,0.555556
div_k4,gaia-128,2,0,3,0.529412,0.631579
div_k4,gaia-128,2,1,2,0.473684,0.529412
div_k4,gaia-128,2,1,3,0.650000,0.684211
div_k4,gaia-128,2,2,3,0.555556,0.761905
div_k4,gaia-13,2,0,1,1.000000,0.000000
div_k4,gaia-13,2,0,2,0.875000,1.000000
div_k4,gaia-13,2,0,3,1.000000,0.500000
div_k4,gaia-13,2,1,2,0.857143,1.000000
div_k4,gaia-13,2,1,3,1.000000,0.500000
div_k4,gaia-13,2,2,3,1.000000,1.000000
div_k4,gaia-130,2,0,1,0.818182,1.000000
div_k4,gaia-130,2,0,2,0.900000,0.714286
div_k4,gaia-130,2,0,3,0.909091,1.000000
div_k4,gaia-130,2,1,2,0.909091,0.900000
div_k4,gaia-130,2,1,3,0.700000,0.666667
div_k4,gaia-130,2,2,3,0.900000,0.900000
div_k4,gaia-133,2,0,1,0.944444,0.000000
div_k4,gaia-133,2,0,2,0.882353,0.727273
div_k4,gaia-133,2,0,3,0.812500,0.800000
div_k4,gaia-133,2,1,2,0.769231,0.727273
div_k4,gaia-133,2,1,3,0.933333,0.800000
div_k4,gaia-133,2,2,3,0.857143,0.615385
div_k4,gaia-134,2,0,1,0.470588,0.785714
div_k4,gaia-134,2,0,2,0.500000,0.882353
div_k4,gaia-134,2,0,3,0.437500,0.909091
div_k4,gaia-134,2,1,2,0.700000,0.615385
div_k4,gaia-134,2,1,3,0.500000,0.647059
div_k4,gaia-134,2,2,3,0.529412,0.529412
div_k4,gaia-136,2,0,1,0.769231,0.875000
div_k4,gaia-136,2,0,2,0.769231,0.571429
div_k4,gaia-136,2,0,3,0.545455,0.888889
div_k4,gaia-136,2,1,2,0.769231,0.714286
div_k4,gaia-136,2,1,3,0.666667,0.200000
div_k4,gaia-136,2,2,3,0.857143,0.571429
div_k4,gaia-138,2,1,2,0.769231,0.615385
div_k4,gaia-139,2,0,1,0.916667,0.222222
div_k4,gaia-139,2,0,2,1.000000,0.125000
div_k4,gaia-139,2,0,3,1.000000,0.400000
div_k4,gaia-139,2,1,2,0.916667,0.333333
div_k4,gaia-139,2,1,3,0.818182,0.222222
div_k4,gaia-139,2,2,3,0.923077,0.500000
div_k4,gaia-141,2,0,1,0.857143,0.846154
div_k4,gaia-141,2,0,2,0.769231,0.333333
div_k4,gaia-141,2,0,3,0.800000,0.285714
div_k4,gaia-141,2,1,2,0.875000,0.846154
div_k4,gaia-141,2,1,3,0.823529,0.785714
div_k4,gaia-141,2,2,3,0.666667,0.285714
div_k4,gaia-145,2,0,1,1.000000,0.833333
div_k4,gaia-145,2,0,2,0.916667,0.800000
div_k4,gaia-145,2,0,3,0.777778,0.888889
div_k4,gaia-145,2,1,2,0.923077,0.600000
div_k4,gaia-145,2,1,3,1.000000,0.800000
div_k4,gaia-145,2,2,3,0.909091,1.000000
div_k4,gaia-146,2,0,2,0.615385,1.000000
div_k4,gaia-146,2,0,3,0.800000,0.500000
div_k4,gaia-146,2,2,3,0.823529,1.000000
div_k4,gaia-147,2,1,3,0.615385,0.333333
div_k4,gaia-149,2,0,1,0.600000,0.600000
div_k4,gaia-149,2,0,2,0.555556,0.600000
div_k4,gaia-149,2,1,2,0.700000,0.000000
div_k4,gaia-15,2,0,1,0.888889,0.666667
div_k4,gaia-15,2,0,2,1.000000,0.666667
div_k4,gaia-15,2,0,3,0.777778,0.666667
div_k4,gaia-15,2,1,2,1.000000,0.000000
div_k4,gaia-15,2,1,3,0.900000,0.500000
div_k4,gaia-15,2,2,3,1.000000,0.500000
div_k4,gaia-150,2,0,2,0.562500,0.090909
div_k4,gaia-150,2,0,3,0.307692,0.090909
div_k4,gaia-150,2,2,3,0.500000,0.000000
div_k4,gaia-151,2,0,1,0.700000,0.875000
div_k4,gaia-151,2,0,2,0.900000,0.800000
div_k4,gaia-151,2,0,3,0.800000,0.888889
div_k4,gaia-151,2,1,2,1.000000,0.916667
div_k4,gaia-151,2,1,3,0.818182,0.166667
div_k4,gaia-151,2,2,3,0.900000,0.833333
div_k4,gaia-153,2,0,1,1.000000,0.400000
div_k4,gaia-153,2,0,2,0.923077,0.777778
div_k4,gaia-153,2,0,3,1.000000,0.400000
div_k4,gaia-153,2,1,2,1.000000,0.777778
div_k4,gaia-153,2,1,3,1.000000,0.000000
div_k4,gaia-153,2,2,3,1.000000,0.777778
div_k4,gaia-154,2,0,1,0.909091,0.166667
div_k4,gaia-154,2,0,2,0.800000,0.166667
div_k4,gaia-154,2,0,3,0.900000,0.500000
div_k4,gaia-154,2,1,2,0.800000,0.000000
div_k4,gaia-154,2,1,3,0.777778,0.428571
div_k4,gaia-154,2,2,3,0.900000,0.428571
div_k4,gaia-155,2,0,1,0.692308,0.812500
div_k4,gaia-155,2,0,2,0.769231,0.666667
div_k4,gaia-155,2,0,3,0.785714,0.833333
div_k4,gaia-155,2,1,2,0.692308,0.333333
div_k4,gaia-155,2,1,3,0.615385,0.400000
div_k4,gaia-155,2,2,3,0.692308,0.454545
div_k4,gaia-156,2,1,3,0.666667,0.750000
div_k4,gaia-158,2,1,2,0.857143,0.555556
div_k4,gaia-158,2,1,3,0.866667,1.000000
div_k4,gaia-158,2,2,3,0.785714,0.888889
div_k4,gaia-162,2,0,3,0.588235,0.333333
div_k4,gaia-19,2,0,1,0.588235,1.000000
div_k4,gaia-19,2,0,2,0.529412,1.000000
div_k4,gaia-19,2,0,3,0.470588,1.000000
div_k4,gaia-19,2,1,2,0.500000,0.000000
div_k4,gaia-19,2,1,3,0.533333,0.250000
div_k4,gaia-19,2,2,3,0.357143,0.250000
div_k4,gaia-2,2,1,2,0.923077,0.200000
div_k4,gaia-2,2,1,3,0.941176,0.000000
div_k4,gaia-2,2,2,3,0.800000,0.200000
div_k4,gaia-23,2,0,1,0.916667,0.857143
div_k4,gaia-23,2,0,2,0.833333,0.888889
div_k4,gaia-23,2,0,3,0.846154,0.333333
div_k4,gaia-23,2,1,2,0.777778,0.571429
div_k4,gaia-23,2,1,3,0.909091,0.750000
div_k4,gaia-23,2,2,3,0.818182,0.666667
div_k4,gaia-24,2,0,1,0.894737,0.416667
div_k4,gaia-24,2,0,2,0.782609,0.583333
div_k4,gaia-24,2,0,3,0.666667,0.916667
div_k4,gaia-24,2,1,2,0.619048,0.521739
div_k4,gaia-24,2,1,3,0.600000,0.916667
div_k4,gaia-24,2,2,3,0.666667,0.900000
div_k4,gaia-25,2,0,1,1.000000,0.923077
div_k4,gaia-25,2,0,3,0.944444,0.666667
div_k4,gaia-25,2,1,3,0.950000,0.933333
div_k4,gaia-26,2,0,1,0.833333,0.625000
div_k4,gaia-26,2,0,2,0.857143,0.727273
div_k4,gaia-26,2,0,3,0.769231,0.800000
div_k4,gaia-26,2,1,2,0.833333,0.818182
div_k4,gaia-26,2,1,3,0.727273,0.625000
div_k4,gaia-26,2,2,3,0.666667,0.727273
div_k4,gaia-31,2,0,1,0.764706,0.642857
div_k4,gaia-31,2,0,2,0.642857,0.272727
div_k4,gaia-31,2,0,3,0.750000,0.222222
div_k4,gaia-31,2,1,2,0.666667,0.533333
div_k4,gaia-31,2,1,3,0.600000,0.642857
div_k4,gaia-31,2,2,3,0.733333,0.272727
div_k4,gaia-32,2,0,1,0.500000,0.200000
div_k4,gaia-32,2,0,2,0.500000,0.000000
div_k4,gaia-32,2,0,3,0.230769,0.666667
div_k4,gaia-32,2,1,2,0.500000,0.200000
div_k4,gaia-32,2,1,3,0.466667,0.769231
div_k4,gaia-32,2,2,3,0.466667,0.666667
div_k4,gaia-35,2,0,1,0.562500,0.100000
div_k4,gaia-35,2,0,2,0.500000,0.250000
div_k4,gaia-35,2,0,3,0.533333,0.100000
div_k4,gaia-35,2,1,2,0.529412,0.181818
div_k4,gaia-35,2,1,3,0.562500,0.000000
div_k4,gaia-35,2,2,3,0.588235,0.181818
div_k4,gaia-38,2,0,1,0.866667,0.300000
div_k4,gaia-38,2,0,2,0.600000,0.600000
div_k4,gaia-38,2,0,3,0.666667,0.333333
div_k4,gaia-38,2,1,2,0.636364,0.636364
div_k4,gaia-38,2,1,3,0.692308,0.400000
div_k4,gaia-38,2,2,3,0.833333,0.555556
div_k4,gaia-39,2,0,1,1.000000,0.875000
div_k4,gaia-39,2,0,2,1.000000,0.875000
div_k4,gaia-39,2,0,3,0.900000,0.714286
div_k4,gaia-39,2,1,2,0.727273,0.666667
div_k4,gaia-39,2,1,3,0.900000,0.857143
div_k4,gaia-39,2,2,3,0.846154,0.666667
div_k4,gaia-4,2,0,1,0.923077,1.000000
div_k4,gaia-4,2,0,2,1.000000,1.000000
div_k4,gaia-4,2,0,3,1.000000,1.000000
div_k4,gaia-4,2,1,2,1.000000,0.285714
div_k4,gaia-4,2,1,3,0.923077,0.333333
div_k4,gaia-4,2,2,3,1.000000,0.333333
div_k4,gaia-40,2,0,1,1.000000,0.714286
div_k4,gaia-40,2,0,2,0.900000,1.000000
div_k4,gaia-40,2,0,3,0.777778,1.000000
div_k4,gaia-40,2,1,2,0.888889,0.900000
div_k4,gaia-40,2,1,3,1.000000,1.000000
div_k4,gaia-40,2,2,3,0.888889,0.923077
div_k4,gaia-41,2,0,1,0.916667,0.363636
div_k4,gaia-41,2,0,2,0.928571,0.300000
div_k4,gaia-41,2,0,3,0.636364,0.300000
div_k4,gaia-41,2,1,2,0.833333,0.111111
div_k4,gaia-41,2,1,3,0.923077,0.454545
div_k4,gaia-41,2,2,3,0.857143,0.400000
div_k4,gaia-42,2,0,1,0.785714,0.714286
div_k4,gaia-42,2,0,2,0.727273,0.727273
div_k4,gaia-42,2,0,3,0.500000,0.500000
div_k4,gaia-42,2,1,2,0.846154,0.769231
div_k4,gaia-42,2,1,3,0.857143,0.785714
div_k4,gaia-42,2,2,3,0.555556,0.555556
div_k4,gaia-43,2,0,1,0.714286,0.181818
div_k4,gaia-43,2,0,2,0.538462,0.461538
div_k4,gaia-43,2,0,3,0.800000,0.200000
div_k4,gaia-43,2,1,2,0.733333,0.333333
div_k4,gaia-43,2,1,3,0.615385,0.363636
div_k4,gaia-43,2,2,3,0.733333,0.615385
div_k4,gaia-44,2,2,3,0.666667,0.454545
div_k4,gaia-45,2,0,3,0.461538,1.000000
div_k4,gaia-46,2,0,1,0.666667,0.200000
div_k4,gaia-46,2,0,2,0.615385,0.200000
div_k4,gaia-46,2,0,3,0.666667,0.222222
div_k4,gaia-46,2,1,2,0.769231,0.363636
div_k4,gaia-46,2,1,3,0.444444,0.400000
div_k4,gaia-46,2,2,3,0.769231,0.400000
div_k4,gaia-49,2,1,2,0.727273,1.000000
div_k4,gaia-49,2,1,3,0.636364,0.666667
div_k4,gaia-49,2,2,3,0.750000,1.000000
div_k4,gaia-50,2,2,3,0.900000,0.000000
div_k4,gaia-51,2,0,1,0.909091,0.875000
div_k4,gaia-51,2,0,2,0.666667,0.857143
div_k4,gaia-51,2,1,2,0.800000,1.000000
div_k4,gaia-52,2,0,1,0.692308,0.555556
div_k4,gaia-52,2,0,2,0.769231,0.700000
div_k4,gaia-52,2,0,3,0.800000,0.444444
div_k4,gaia-52,2,1,2,0.636364,0.727273
div_k4,gaia-52,2,1,3,0.785714,0.636364
div_k4,gaia-52,2,2,3,0.769231,0.636364
div_k4,gaia-54,2,0,1,0.846154,0.285714
div_k4,gaia-54,2,0,2,0.846154,0.428571
div_k4,gaia-54,2,0,3,0.666667,0.428571
div_k4,gaia-54,2,1,2,0.600000,0.428571
div_k4,gaia-54,2,1,3,0.750000,0.428571
div_k4,gaia-54,2,2,3,0.750000,0.000000
div_k4,gaia-56,2,0,1,0.400000,0.750000
div_k4,gaia-56,2,0,2,0.333333,0.666667
div_k4,gaia-56,2,0,3,0.444444,0.666667
div_k4,gaia-56,2,1,2,0.454545,0.285714
div_k4,gaia-56,2,1,3,0.666667,0.666667
div_k4,gaia-56,2,2,3,0.636364,0.600000
div_k4,gaia-57,2,0,2,0.866667,0.500000
div_k4,gaia-59,2,1,3,0.555556,0.125000
div_k4,gaia-6,2,0,1,0.777778,0.750000
div_k4,gaia-60,2,0,1,0.444444,0.375000
div_k4,gaia-60,2,0,3,0.615385,0.500000
div_k4,gaia-60,2,1,3,0.500000,0.583333
div_k4,gaia-61,2,0,1,0.909091,0.400000
div_k4,gaia-61,2,0,2,0.928571,0.000000
div_k4,gaia-61,2,0,3,0.800000,0.400000
div_k4,gaia-61,2,1,2,1.000000,0.400000
div_k4,gaia-61,2,1,3,0.750000,0.400000
div_k4,gaia-61,2,2,3,1.000000,0.400000
div_k4,gaia-62,2,0,1,0.950000,0.909091
div_k4,gaia-62,2,0,2,0.714286,0.923077
div_k4,gaia-62,2,0,3,0.714286,0.600000
div_k4,gaia-62,2,1,2,0.812500,0.600000
div_k4,gaia-62,2,1,3,0.812500,0.600000
div_k4,gaia-62,2,2,3,0.857143,0.666667
div_k4,gaia-67,2,0,1,0.857143,0.222222
div_k4,gaia-67,2,0,2,0.600000,0.125000
div_k4,gaia-67,2,0,3,0.727273,0.222222
div_k4,gaia-67,2,1,2,0.769231,0.333333
div_k4,gaia-67,2,1,3,0.545455,0.222222
div_k4,gaia-67,2,2,3,0.600000,0.333333
div_k4,gaia-68,2,0,1,0.900000,1.000000
div_k4,gaia-68,2,0,2,0.916667,0.600000
div_k4,gaia-68,2,0,3,0.900000,1.000000
div_k4,gaia-68,2,1,2,0.800000,0.888889
div_k4,gaia-68,2,1,3,0.750000,0.666667
div_k4,gaia-68,2,2,3,0.800000,1.000000
div_k4,gaia-69,2,2,3,0.583333,0.944444
div_k4,gaia-7,2,0,2,0.727273,0.636364
div_k4,gaia-7,2,0,3,0.636364,0.125000
div_k4,gaia-7,2,2,3,0.750000,0.545455
div_k4,gaia-70,2,1,2,1.000000,0.961538
div_k4,gaia-70,2,1,3,1.000000,0.000000
div_k4,gaia-70,2,2,3,1.000000,0.961538
div_k4,gaia-73,2,1,2,0.727273,0.571429
div_k4,gaia-73,2,1,3,0.700000,0.625000
div_k4,gaia-73,2,2,3,0.700000,0.428571
div_k4,gaia-76,2,0,1,0.769231,0.444444
div_k4,gaia-76,2,0,2,0.583333,0.000000
div_k4,gaia-76,2,0,3,0.714286,0.375000
div_k4,gaia-76,2,1,2,0.636364,0.444444
div_k4,gaia-76,2,1,3,0.545455,0.700000
div_k4,gaia-76,2,2,3,0.583333,0.375000
div_k4,gaia-78,2,2,3,1.000000,0.000000
div_k4,gaia-8,2,0,1,0.833333,0.750000
div_k4,gaia-8,2,0,2,0.727273,0.750000
div_k4,gaia-8,2,0,3,0.666667,0.777778
div_k4,gaia-8,2,1,2,0.727273,0.750000
div_k4,gaia-8,2,1,3,0.769231,0.428571
div_k4,gaia-8,2,2,3,0.769231,0.777778
div_k4,gaia-80,2,0,1,0.785714,0.600000
div_k4,gaia-80,2,0,2,0.769231,0.700000
div_k4,gaia-80,2,0,3,0.666667,0.750000
div_k4,gaia-80,2,1,2,0.937500,0.200000
div_k4,gaia-80,2,1,3,0.866667,0.625000
div_k4,gaia-80,2,2,3,0.857143,0.571429
div_k4,gaia-81,2,0,1,0.400000,0.263158
div_k4,gaia-81,2,0,2,0.363636,0.588235
div_k4,gaia-81,2,0,3,0.368421,0.411765
div_k4,gaia-81,2,1,2,0.454545,0.611111
div_k4,gaia-81,2,1,3,0.294118,0.526316
div_k4,gaia-81,2,2,3,0.428571,0.538462
div_k4,gaia-82,2,0,1,0.642857,0.222222
div_k4,gaia-82,2,0,2,0.615385,0.500000
div_k4,gaia-82,2,0,3,0.400000,0.300000
div_k4,gaia-82,2,1,2,0.538462,0.700000
div_k4,gaia-82,2,1,3,0.583333,0.333333
div_k4,gaia-82,2,2,3,0.666667,0.600000
div_k4,gaia-85,2,0,1,0.818182,0.350000
div_k4,gaia-85,2,0,2,0.454545,0.350000
div_k4,gaia-85,2,0,3,0.421053,0.250000
div_k4,gaia-85,2,1,2,0.750000,0.222222
div_k4,gaia-85,2,1,3,0.818182,0.521739
div_k4,gaia-85,2,2,3,0.454545,0.454545
div_k4,gaia-86,2,0,1,1.000000,0.500000
div_k4,gaia-86,2,0,2,1.000000,0.900000
div_k4,gaia-86,2,1,2,0.937500,0.875000
div_k4,gaia-89,2,0,1,0.857143,0.846154
div_k4,gaia-89,2,0,2,0.727273,0.363636
div_k4,gaia-89,2,1,2,0.750000,0.636364
div_k4,gaia-9,2,0,1,1.000000,0.250000
div_k4,gaia-9,2,0,2,1.000000,0.900000
div_k4,gaia-9,2,0,3,0.923077,0.900000
div_k4,gaia-9,2,1,2,1.000000,0.777778
div_k4,gaia-9,2,1,3,0.933333,0.777778
div_k4,gaia-9,2,2,3,1.000000,0.400000
div_k4,gaia-91,2,0,1,0.909091,0.000000
div_k4,gaia-91,2,0,2,0.625000,0.625000
div_k4,gaia-91,2,0,3,0.666667,0.428571
div_k4,gaia-91,2,1,2,0.777778,0.625000
div_k4,gaia-91,2,1,3,0.909091,0.428571
div_k4,gaia-91,2,2,3,0.900000,0.333333
div_k4,gaia-95,2,0,3,0.600000,0.000000
div_k4,gaia-96,2,0,1,0.909091,0.000000
div_k4,gaia-96,2,0,2,0.800000,0.800000
div_k4,gaia-96,2,0,3,0.818182,0.833333
div_k4,gaia-96,2,1,2,0.909091,0.800000
div_k4,gaia-96,2,1,3,0.818182,0.833333
div_k4,gaia-96,2,2,3,0.700000,0.666667
div_k4,gaia-97,2,0,1,0.538462,0.615385
div_k4,gaia-97,2,0,2,0.538462,0.300000
div_k4,gaia-97,2,0,3,0.363636,0.222222
div_k4,gaia-97,2,1,2,0.461538,0.416667
div_k4,gaia-97,2,1,3,0.538462,0.500000
div_k4,gaia-97,2,2,3,0.416667,0.111111
div_k4,gaia-98,2,0,1,0.833333,0.857143
div_k4,gaia-98,2,0,2,0.727273,0.181818
div_k4,gaia-98,2,0,3,0.818182,0.454545
div_k4,gaia-98,2,1,2,0.923077,0.857143
div_k4,gaia-98,2,1,3,0.700000,0.700000
div_k4,gaia-98,2,2,3,0.916667,0.454545
div_k4,gaia-99,2,1,3,0.242424,0.935484
div_k4,gaia-1,3,0,1,0.923077,0.636364
div_k4,gaia-1,3,0,2,0.700000,0.625000
div_k4,gaia-1,3,0,3,0.818182,0.555556
div_k4,gaia-1,3,1,2,0.777778,0.600000
div_k4,gaia-1,3,1,3,0.625000,0.769231
div_k4,gaia-1,3,2,3,0.571429,0.800000
div_k4,gaia-10,3,1,2,0.666667,0.200000
div_k4,gaia-100,3,0,1,0.666667,0.142857
div_k4,gaia-100,3,0,2,0.666667,0.375000
div_k4,gaia-100,3,0,3,0.400000,0.285714
div_k4,gaia-100,3,1,2,0.545455,0.444444
div_k4,gaia-100,3,1,3,0.545455,0.375000
div_k4,gaia-100,3,2,3,0.545455,0.555556
div_k4,gaia-101,3,0,2,0.470588,0.000000
div_k4,gaia-101,3,0,3,0.266667,0.250000
div_k4,gaia-101,3,2,3,0.555556,0.250000
div_k4,gaia-102,3,0,1,0.692308,0.727273
div_k4,gaia-102,3,0,2,0.769231,0.923077
div_k4,gaia-102,3,0,3,0.583333,0.727273
div_k4,gaia-102,3,1,2,0.333333,0.600000
div_k4,gaia-102,3,1,3,0.857143,0.833333
div_k4,gaia-102,3,2,3,0.846154,1.000000
div_k4,gaia-110,3,0,1,0.923077,0.818182
div_k4,gaia-110,3,0,2,0.818182,0.833333
div_k4,gaia-110,3,0,3,0.833333,0.583333
div_k4,gaia-110,3,1,2,0.818182,0.500000
div_k4,gaia-110,3,1,3,0.727273,0.666667
div_k4,gaia-110,3,2,3,0.916667,0.700000
div_k4,gaia-111,3,0,1,0.818182,0.923077
div_k4,gaia-111,3,0,2,0.800000,0.857143
div_k4,gaia-111,3,0,3,1.000000,0.700000
div_k4,gaia-111,3,1,2,0.928571,0.923077
div_k4,gaia-111,3,1,3,0.923077,0.777778
div_k4,gaia-111,3,2,3,1.000000,1.000000
div_k4,gaia-112,3,0,2,0.666667,0.200000
div_k4,gaia-118,3,0,1,0.750000,0.500000
div_k4,gaia-118,3,0,2,0.714286,0.500000
div_k4,gaia-118,3,0,3,0.714286,0.250000
div_k4,gaia-118,3,1,2,0.875000,0.600000
div_k4,gaia-118,3,1,3,0.714286,0.666667
div_k4,gaia-118,3,2,3,0.857143,0.333333
div_k4,gaia-12,3,0,1,0.529412,0.200000
div_k4,gaia-12,3,0,2,0.411765,0.266667
div_k4,gaia-12,3,0,3,0.214286,0.142857
div_k4,gaia-12,3,1,2,0.470588,0.214286
div_k4,gaia-12,3,1,3,0.500000,0.333333
div_k4,gaia-12,3,2,3,0.266667,0.153846
div_k4,gaia-120,3,0,1,0.812500,0.375000
div_k4,gaia-120,3,0,2,0.857143,0.571429
div_k4,gaia-120,3,0,3,0.866667,0.571429
div_k4,gaia-120,3,1,2,0.785714,0.700000
div_k4,gaia-120,3,1,3,0.800000,0.700000
div_k4,gaia-120,3,2,3,0.636364,0.333333
div_k4,gaia-121,3,1,2,0.583333,1.000000
div_k4,gaia-121,3,1,3,0.692308,1.000000
div_k4,gaia-121,3,2,3,0.500000,0.333333
div_k4,gaia-122,3,1,3,0.666667,0.727273
div_k4,gaia-123,3,0,1,1.000000,0.800000
div_k4,gaia-123,3,0,2,1.000000,0.500000
div_k4,gaia-123,3,0,3,0.916667,0.800000
div_k4,gaia-123,3,1,2,0.933333,0.750000
div_k4,gaia-123,3,1,3,1.000000,0.000000
div_k4,gaia-123,3,2,3,1.000000,0.750000
div_k4,gaia-124,3,0,1,0.909091,0.888889
div_k4,gaia-124,3,0,2,1.000000,0.285714
div_k4,gaia-124,3,0,3,0.933333,0.800000
div_k4,gaia-124,3,1,2,1.000000,0.800000
div_k4,gaia-124,3,1,3,0.923077,0.800000
div_k4,gaia-124,3,2,3,0.937500,0.600000
div_k4,gaia-125,3,0,1,0.750000,1.000000
div_k4,gaia-125,3,0,2,0.769231,0.916667
div_k4,gaia-125,3,0,3,0.818182,0.875000
div_k4,gaia-125,3,1,2,0.583333,0.714286
div_k4,gaia-125,3,1,3,0.727273,0.923077
div_k4,gaia-125,3,2,3,0.750000,0.923077
div_k4,gaia-127,3,0,1,0.923077,0.700000
div_k4,gaia-127,3,0,2,0.916667,0.636364
div_k4,gaia-127,3,0,3,0.666667,0.375000
div_k4,gaia-127,3,1,2,0.818182,0.600000
div_k4,gaia-127,3,1,3,0.800000,0.800000
div_k4,gaia-127,3,2,3,0.900000,0.727273
div_k4,gaia-128,3,0,1,0.687500,0.000000
div_k4,gaia-128,3,0,2,0.764706,0.562500
div_k4,gaia-128,3,0,3,0.666667,0.764706
div_k4,gaia-128,3,1,2,0.823529,0.562500
div_k4,gaia-128,3,1,3,0.733333,0.764706
div_k4,gaia-128,3,2,3,0.642857,0.750000
div_k4,gaia-13,3,0,2,1.000000,1.000000
div_k4,gaia-130,3,0,1,1.000000,0.714286
div_k4,gaia-130,3,0,2,1.000000,0.750000
div_k4,gaia-130,3,0,3,0.900000,0.875000
div_k4,gaia-130,3,1,2,0.888889,0.777778
div_k4,gaia-130,3,1,3,0.900000,0.571429
div_k4,gaia-130,3,2,3,0.777778,1.000000
div_k4,gaia-133,3,2,3,0.666667,0.545455
div_k4,gaia-134,3,0,1,1.000000,0.625000
div_k4,gaia-134,3,0,2,0.583333,0.933333
div_k4,gaia-134,3,0,3,0.866667,0.916667
div_k4,gaia-134,3,1,2,0.785714,0.571429
div_k4,gaia-134,3,1,3,0.583333,0.937500
div_k4,gaia-134,3,2,3,0.800000,0.777778
div_k4,gaia-135,3,1,2,0.857143,0.600000
div_k4,gaia-136,3,1,2,0.750000,0.571429
div_k4,gaia-136,3,1,3,0.666667,0.714286
div_k4,gaia-136,3,2,3,0.500000,0.200000
div_k4,gaia-139,3,0,1,0.916667,0.500000
