dataset,qid,seed,overlap,qpd,pass4
2wikimultihopqa,2wikimultihopqa-1045,3,0.03333333333333333,0.6661616161616162,False
2wikimultihopqa,2wikimultihopqa-7,3,0.5,0.5,True
2wikimultihopqa,2wikimultihopqa-2140,3,0.75,0.2738095238095238,False
2wikimultihopqa,2wikimultihopqa-211,3,0.75,0.16666666666666666,False
2wikimultihopqa,2wikimultihopqa-2502,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1742,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-874,3,0.3333333333333333,0.5952380952380952,True
2wikimultihopqa,2wikimultihopqa-2997,3,1.0,0.09999999999999998,False
2wikimultihopqa,2wikimultihopqa-1110,3,1.0,0.125,False
2wikimultihopqa,2wikimultihopqa-2350,3,0.3333333333333333,0.6111111111111112,False
2wikimultihopqa,2wikimultihopqa-1393,3,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-2939,3,0.43333333333333335,0.42777777777777787,True
2wikimultihopqa,2wikimultihopqa-741,3,0.16666666666666666,0.6666666666666666,True
2wikimultihopqa,2wikimultihopqa-2019,3,0.6666666666666666,0.358974358974359,False
2wikimultihopqa,2wikimultihopqa-23,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-3106,3,0.15,0.7462962962962963,True
2wikimultihopqa,2wikimultihopqa-2483,3,0.75,0.16666666666666666,True
2wikimultihopqa,2wikimultihopqa-3137,3,1.0,0.11538461538461536,False
2wikimultihopqa,2wikimultihopqa-3018,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-1515,3,0.46666666666666673,0.38095238095238093,False
2wikimultihopqa,2wikimultihopqa-1969,3,0.5,0.3333333333333333,False
2wikimultihopqa,2wikimultihopqa-551,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-1796,3,1.0,0.2148148148148148,False
2wikimultihopqa,2wikimultihopqa-860,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-533,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2653,3,0.5,0.5,True
2wikimultihopqa,2wikimultihopqa-3093,3,0.16666666666666666,0.6515151515151515,False
2wikimultihopqa,2wikimultihopqa-1089,3,1.0,0.3333333333333333,False
2wikimultihopqa,2wikimultihopqa-2795,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1886,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-1756,3,0.5,0.07142857142857145,False
2wikimultihopqa,2wikimultihopqa-1314,3,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-1197,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-723,3,0.6666666666666666,0.22222222222222224,False
2wikimultihopqa,2wikimultihopqa-502,3,1.0,0.06666666666666665,True
2wikimultihopqa,2wikimultihopqa-2585,3,0.5,0.5,True
2wikimultihopqa,2wikimultihopqa-2369,3,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-2823,3,0.16666666666666666,0.8333333333333334,True
2wikimultihopqa,2wikimultihopqa-2697,3,0.75,0.13636363636363635,True
2wikimultihopqa,2wikimultihopqa-774,3,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-2414,3,0.5,0.28888888888888886,False
2wikimultihopqa,2wikimultihopqa-2148,3,0.6000000000000001,0.29583333333333334,True
2wikimultihopqa,2wikimultihopqa-307,3,0.25,0.5954545454545456,False
2wikimultihopqa,2wikimultihopqa-1308,3,1.0,0.14814814814814814,False
2wikimultihopqa,2wikimultihopqa-2425,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-1665,3,0.19999999999999998,0.6439560439560439,False
2wikimultihopqa,2wikimultihopqa-1701,3,0.6,0.08333333333333331,True
2wikimultihopqa,2wikimultihopqa-3102,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-2190,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-683,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1520,3,0.19999999999999998,0.7333333333333334,True
2wikimultihopqa,2wikimultihopqa-953,3,1.0,0.07142857142857145,False
2wikimultihopqa,2wikimultihopqa-1193,3,0.08333333333333333,0.6833333333333332,False
2wikimultihopqa,2wikimultihopqa-643,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2568,3,0.75,0.09090909090909088,True
2wikimultihopqa,2wikimultihopqa-2749,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-1509,3,0.75,0.1111111111111111,False
2wikimultihopqa,2wikimultihopqa-1131,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-175,3,0.2333333333333333,0.47653619528619534,False
2wikimultihopqa,2wikimultihopqa-1694,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1538,3,0.75,0.16666666666666666,False
2wikimultihopqa,2wikimultihopqa-1417,3,0.2333333333333333,0.6777777777777777,False
2wikimultihopqa,2wikimultihopqa-864,3,0.3333333333333333,0.3703703703703704,False
2wikimultihopqa,2wikimultihopqa-1383,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-2224,3,0.16666666666666666,0.6666666666666666,True
2wikimultihopqa,2wikimultihopqa-2340,3,0.4666666666666666,0.2962962962962963,False
2wikimultihopqa,2wikimultihopqa-3035,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-74,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2018,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-2420,3,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-1660,3,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-2973,3,0.75,0.2857142857142857,False
2wikimultihopqa,2wikimultihopqa-1959,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1441,3,0.75,0.2272727272727273,True
2wikimultihopqa,2wikimultihopqa-561,3,1.0,0.1818181818181818,False
2wikimultihopqa,2wikimultihopqa-1912,3,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-2239,3,0.75,0.2142857142857143,False
2wikimultihopqa,2wikimultihopqa-80,3,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-112,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-798,3,0.75,0.07692307692307693,False
2wikimultihopqa,2wikimultihopqa-2327,3,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-168,3,0.5,0.5,True
2wikimultihopqa,2wikimultihopqa-1499,3,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-615,3,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-771,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-2909,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-141,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-3030,3,0.3333333333333333,0.5416666666666666,False
2wikimultihopqa,2wikimultihopqa-2982,3,0.4666666666666666,0.26666666666666666,True
2wikimultihopqa,2wikimultihopqa-1825,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-1633,3,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-1240,3,0.0,0.8333333333333334,True
2wikimultihopqa,2wikimultihopqa-204,3,0.16666666666666666,0.667965367965368,True
2wikimultihopqa,2wikimultihopqa-1649,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2526,3,0.08333333333333333,0.8046296296296296,True
2wikimultihopqa,2wikimultihopqa-40,3,0.08333333333333333,0.861111111111111,False
2wikimultihopqa,2wikimultihopqa-2628,3,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-1423,3,0.75,0.3703703703703704,False
2wikimultihopqa,2wikimultihopqa-1970,3,1.0,0.08333333333333331,True
2wikimultihopqa,2wikimultihopqa-467,3,0.2333333333333333,0.5370370370370371,False
2wikimultihopqa,2wikimultihopqa-2880,3,0.6666666666666666,0.24074074074074073,True
2wikimultihopqa,2wikimultihopqa-2066,3,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-1226,3,0.2333333333333333,0.3817663817663817,False
2wikimultihopqa,2wikimultihopqa-2381,3,0.75,0.125,False
2wikimultihopqa,2wikimultihopqa-229,3,1.0,0.24145299145299146,True
2wikimultihopqa,2wikimultihopqa-1731,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-218,3,0.0,0.9705128205128206,False
2wikimultihopqa,2wikimultihopqa-1217,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-337,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-894,3,0.3333333333333333,0.75,False
2wikimultihopqa,2wikimultihopqa-620,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-401,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-565,3,0.5,0.5606060606060606,True
2wikimultihopqa,2wikimultihopqa-1872,3,0.6,0.4444444444444444,False
2wikimultihopqa,2wikimultihopqa-2605,3,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-1445,3,0.08333333333333333,0.9090909090909092,True
2wikimultihopqa,2wikimultihopqa-952,3,0.03333333333333333,0.9166666666666666,False
2wikimultihopqa,2wikimultihopqa-2486,3,1.0,0.15000000000000002,False
2wikimultihopqa,2wikimultihopqa-3148,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1036,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-3067,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2871,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1311,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-231,3,0.75,0.2857142857142857,True
2wikimultihopqa,2wikimultihopqa-2370,3,1.0,0.14285714285714285,False
2wikimultihopqa,2wikimultihopqa-1810,3,0.6666666666666666,0.26666666666666666,False
2wikimultihopqa,2wikimultihopqa-1543,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-3034,3,0.5,0.5,True
2wikimultihopqa,2wikimultihopqa-1416,3,0.75,0.375,False
2wikimultihopqa,2wikimultihopqa-419,3,0.03333333333333333,0.7916666666666666,False
2wikimultihopqa,2wikimultihopqa-2477,3,0.75,0.08333333333333331,False
2wikimultihopqa,2wikimultihopqa-638,3,0.75,0.1111111111111111,True
2wikimultihopqa,2wikimultihopqa-1753,3,0.10000000000000002,0.7537037037037037,False
2wikimultihopqa,2wikimultihopqa-2840,3,0.03333333333333333,0.782051282051282,True
2wikimultihopqa,2wikimultihopqa-2160,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-2287,3,0.6666666666666666,0.24444444444444446,False
2wikimultihopqa,2wikimultihopqa-1902,3,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-1699,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1069,3,0.5,0.5666666666666667,False
2wikimultihopqa,2wikimultihopqa-1367,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-323,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-634,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2430,3,0.08333333333333333,0.9487179487179488,False
2wikimultihopqa,2wikimultihopqa-2928,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-312,3,0.3333333333333333,0.6851851851851851,False
2wikimultihopqa,2wikimultihopqa-1725,3,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-2952,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-1460,3,0.31666666666666665,0.47165242165242166,False
2wikimultihopqa,2wikimultihopqa-2620,3,0.75,0.16666666666666666,False
2wikimultihopqa,2wikimultihopqa-133,3,0.3333333333333333,0.6064102564102565,False
2wikimultihopqa,2wikimultihopqa-703,3,0.2333333333333333,0.5476190476190476,True
2wikimultihopqa,2wikimultihopqa-2463,3,0.03333333333333333,0.7407407407407408,True
2wikimultihopqa,2wikimultihopqa-1115,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-915,3,1.0,0.14814814814814814,True
2wikimultihopqa,2wikimultihopqa-2364,3,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-1433,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-1491,3,0.3333333333333333,0.5416666666666666,False
2wikimultihopqa,2wikimultihopqa-732,3,0.0,0.8333333333333334,False
2wikimultihopqa,2wikimultihopqa-482,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1783,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-2257,3,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-1138,3,0.5,0.2727272727272727,True
2wikimultihopqa,2wikimultihopqa-3046,3,0.5833333333333334,0.23717948717948714,True
2wikimultihopqa,2wikimultihopqa-2349,3,0.16666666666666666,0.6666666666666666,True
2wikimultihopqa,2wikimultihopqa-208,3,0.5,0.16666666666666666,False
2wikimultihopqa,2wikimultihopqa-754,3,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-1120,3,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-2204,3,0.6,0.35714285714285715,True
2wikimultihopqa,2wikimultihopqa-794,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-2590,3,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-2713,3,0.6000000000000001,0.14285714285714285,True
2wikimultihopqa,2wikimultihopqa-2532,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-736,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-652,3,1.0,0.13636363636363635,False
2wikimultihopqa,2wikimultihopqa-221,3,0.26666666666666666,0.5249158249158249,True
2wikimultihopqa,2wikimultihopqa-2548,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-2780,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-707,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-374,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2646,3,0.2333333333333333,0.5642857142857143,True
2wikimultihopqa,2wikimultihopqa-442,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-1527,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-1662,3,1.0,0.125,True
2wikimultihopqa,2wikimultihopqa-1092,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-2299,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-617,3,0.75,0.25,False
2wikimultihopqa,2wikimultihopqa-1344,3,1.0,0.125,False
2wikimultihopqa,2wikimultihopqa-11,3,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-2756,3,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-1472,3,1.0,0.125,False
2wikimultihopqa,2wikimultihopqa-1326,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2223,3,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-3079,3,0.16666666666666666,0.5740740740740741,True
2wikimultihopqa,2wikimultihopqa-1028,3,0.75,0.16666666666666666,True
2wikimultihopqa,2wikimultihopqa-2586,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-3003,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-353,3,0.46666666666666673,0.14814814814814814,True
2wikimultihopqa,2wikimultihopqa-2033,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-2913,3,0.16666666666666666,0.8333333333333334,False
2wikimultihopqa,2wikimultihopqa-2820,3,1.0,0.20000000000000004,False
2wikimultihopqa,2wikimultihopqa-260,3,0.5,0.2058823529411765,False
2wikimultihopqa,2wikimultihopqa-2100,3,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-2383,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1286,3,0.5,0.5952380952380952,False
2wikimultihopqa,2wikimultihopqa-2752,3,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-1447,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-950,3,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-1749,3,0.0,0.8333333333333334,False
2wikimultihopqa,2wikimultihopqa-622,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-1976,3,0.16666666666666666,0.6666666666666666,True
2wikimultihopqa,2wikimultihopqa-979,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-1056,3,1.0,0.22222222222222224,False
2wikimultihopqa,2wikimultihopqa-3007,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1277,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-2118,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2444,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-2520,3,0.75,0.1111111111111111,False
2wikimultihopqa,2wikimultihopqa-366,3,0.31666666666666665,0.3123015873015873,False
2wikimultihopqa,2wikimultihopqa-249,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-2285,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-2511,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-2475,3,0.3333333333333333,0.39999999999999997,True
2wikimultihopqa,2wikimultihopqa-715,3,0.5,0.05555555555555558,False
2wikimultihopqa,2wikimultihopqa-1947,3,1.0,0.15000000000000002,True
2wikimultihopqa,2wikimultihopqa-2730,3,0.5,0.5,True
2wikimultihopqa,2wikimultihopqa-1067,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1380,3,0.3333333333333333,0.5740740740740741,True
2wikimultihopqa,2wikimultihopqa-2479,3,0.5,0.4444444444444444,False
2wikimultihopqa,2wikimultihopqa-2556,3,0.16666666666666666,0.7000000000000001,True
2wikimultihopqa,2wikimultihopqa-245,3,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-2187,3,0.3333333333333333,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-383,3,0.5,0.15384615384615385,False
2wikimultihopqa,2wikimultihopqa-2613,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2335,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-1506,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-509,3,1.0,0.16666666666666666,False
2wikimultihopqa,2wikimultihopqa-426,3,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-2680,3,0.31666666666666665,0.11111111111111109,False
2wikimultihopqa,2wikimultihopqa-1727,3,0.08333333333333333,0.6944444444444443,True
2wikimultihopqa,2wikimultihopqa-2448,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2070,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-873,3,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-2357,3,0.6666666666666666,0.09523809523809527,True
2wikimultihopqa,2wikimultihopqa-2176,3,0.75,0.3181818181818182,True
2wikimultihopqa,2wikimultihopqa-28,3,1.0,0.16666666666666666,False
2wikimultihopqa,2wikimultihopqa-1252,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-2461,3,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-2856,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-0,3,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-52,3,0.75,0.2407407407407407,False
2wikimultihopqa,2wikimultihopqa-730,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-809,3,0.16666666666666666,0.6666666666666666,True
2wikimultihopqa,2wikimultihopqa-1431,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-1126,3,0.16666666666666666,0.6666666666666666,True
2wikimultihopqa,2wikimultihopqa-3177,3,1.0,0.2777777777777778,False
2wikimultihopqa,2wikimultihopqa-2081,3,0.5,0.5,True
2wikimultihopqa,2wikimultihopqa-2255,3,0.16666666666666666,0.6666666666666666,True
2wikimultihopqa,2wikimultihopqa-1781,3,0.6000000000000001,0.14285714285714285,True
2wikimultihopqa,2wikimultihopqa-469,3,0.75,0.16666666666666666,True
2wikimultihopqa,2wikimultihopqa-2954,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-480,3,0.3333333333333333,0.46491228070175433,True
2wikimultihopqa,2wikimultihopqa-998,3,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-2407,3,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-2436,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-824,3,0.0,0.8333333333333334,True
2wikimultihopqa,2wikimultihopqa-2738,3,0.75,0.09999999999999998,False
2wikimultihopqa,2wikimultihopqa-413,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-577,3,0.16666666666666666,0.9166666666666666,False
2wikimultihopqa,2wikimultihopqa-2828,3,1.0,0.1875,True
2wikimultihopqa,2wikimultihopqa-650,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-1849,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-796,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-846,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-2711,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-3173,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-166,3,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-2362,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2644,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-1878,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2353,3,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-2318,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-376,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-2782,3,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-1364,3,0.0,0.8333333333333334,True
2wikimultihopqa,2wikimultihopqa-3099,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-637,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2433,3,0.16666666666666666,0.8333333333333334,False
2wikimultihopqa,2wikimultihopqa-883,3,1.0,0.3015873015873016,False
2wikimultihopqa,2wikimultihopqa-2960,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-718,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1452,3,0.5,0.625,False
2wikimultihopqa,2wikimultihopqa-2776,3,0.5,0.25,True
2wikimultihopqa,2wikimultihopqa-1901,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-3114,3,0.6000000000000001,0.24801587301587294,False
2wikimultihopqa,2wikimultihopqa-1145,3,0.6666666666666666,0.24444444444444446,True
2wikimultihopqa,2wikimultihopqa-543,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-1930,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2098,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-3125,3,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-3068,3,0.16666666666666666,0.6666666666666666,True
2wikimultihopqa,2wikimultihopqa-872,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2978,3,0.3333333333333333,0.2708333333333333,False
2wikimultihopqa,2wikimultihopqa-2058,3,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-3081,3,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-985,3,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-731,3,1.0,0.24242424242424243,False
2wikimultihopqa,2wikimultihopqa-1775,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2069,3,0.3333333333333333,0.4630050505050505,False
2wikimultihopqa,2wikimultihopqa-1306,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-1043,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-510,3,0.6666666666666666,0.14814814814814814,False
2wikimultihopqa,2wikimultihopqa-1934,3,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-298,3,0.16666666666666666,0.8333333333333334,False
2wikimultihopqa,2wikimultihopqa-649,3,0.2333333333333333,0.2611111111111111,False
2wikimultihopqa,2wikimultihopqa-2831,3,0.75,0.1875,False
2wikimultihopqa,2wikimultihopqa-2044,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-2120,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-1590,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-412,3,0.16666666666666666,0.6666666666666666,True
2wikimultihopqa,2wikimultihopqa-2265,3,0.75,0.25,False
2wikimultihopqa,2wikimultihopqa-3110,3,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-2862,3,0.0,0.8333333333333334,False
2wikimultihopqa,2wikimultihopqa-2531,3,0.6,0.038461538461538436,True
2wikimultihopqa,2wikimultihopqa-2109,3,0.6666666666666666,0.19047619047619047,False
2wikimultihopqa,2wikimultihopqa-346,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-280,3,0.4666666666666666,0.25,False
2wikimultihopqa,2wikimultihopqa-1798,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-2319,3,0.3333333333333333,0.5408496732026143,False
2wikimultihopqa,2wikimultihopqa-2236,3,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-912,3,0.75,0.09090909090909088,True
2wikimultihopqa,2wikimultihopqa-704,3,0.03333333333333333,0.7708333333333334,False
2wikimultihopqa,2wikimultihopqa-2500,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-66,3,0.6666666666666666,0.19047619047619047,False
2wikimultihopqa,2wikimultihopqa-2017,3,0.16666666666666666,0.6666666666666666,True
2wikimultihopqa,2wikimultihopqa-1257,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-258,3,0.16666666666666666,0.6666666666666666,True
2wikimultihopqa,2wikimultihopqa-831,3,0.2333333333333333,0.5909090909090909,True
2wikimultihopqa,2wikimultihopqa-955,3,0.6,0.3,False
2wikimultihopqa,2wikimultihopqa-3104,3,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-21,3,0.4666666666666666,0.4971833721833721,True
2wikimultihopqa,2wikimultihopqa-2298,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-330,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-2468,3,0.5,0.25,True
2wikimultihopqa,2wikimultihopqa-1628,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-893,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-265,3,0.75,0.0,False
2wikimultihopqa,2wikimultihopqa-2061,3,1.0,0.0,True
2wikimultihopqa,2wikimultihopqa-2386,3,0.0,0.5,True
2wikimultihopqa,2wikimultihopqa-772,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1844,3,0.75,0.04545454545454547,False
2wikimultihopqa,2wikimultihopqa-1164,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1283,3,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-328,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-39,3,0.16666666666666666,0.6666666666666666,True
2wikimultihopqa,2wikimultihopqa-1062,3,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-109,3,0.16666666666666666,0.6666666666666666,False
2wikimultihopqa,2wikimultihopqa-2222,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1909,3,0.19999999999999998,0.34722222222222215,False
2wikimultihopqa,2wikimultihopqa-1826,3,0.5,0.5,False
2wikimultihopqa,2wikimultihopqa-294,3,1.0,0.0,False
2wikimultihopqa,2wikimultihopqa-1973,3,1.0,0.28571428571428575,False
2wikimultihopqa,2wikimultihopqa-645,3,0.0,0.5,False
2wikimultihopqa,2wikimultihopqa-2441,3,0.6666666666666666,0.48809523809523814,False
